problem,algorithm,noise_pct,trial,batch,igd_estimated
DTLZ2_5obj,Traditional_NEHVI,20,6,11,0.4570275606352271
DTLZ2_5obj,Traditional_NEHVI,20,7,0,0.8985253951639456
DTLZ2_5obj,Traditional_NEHVI,20,7,1,0.588317684373742
DTLZ2_5obj,Traditional_NEHVI,20,7,2,0.4948360386887435
DTLZ2_5obj,Traditional_NEHVI,20,7,3,0.4948360386887435
DTLZ2_5obj,Traditional_NEHVI,20,7,4,0.4948360386887435
DTLZ2_5obj,Traditional_NEHVI,20,7,5,0.4653264165689927
DTLZ2_5obj,Traditional_NEHVI,20,7,6,0.4653264165689927
DTLZ2_5obj,Traditional_NEHVI,20,7,7,0.4653264165689927
DTLZ2_5obj,Traditional_NEHVI,20,7,8,0.4653264165689927
DTLZ2_5obj,Traditional_NEHVI,20,7,9,0.45842911707295164
DTLZ2_5obj,Traditional_NEHVI,20,7,10,0.4492626975819728
DTLZ2_5obj,Traditional_NEHVI,20,7,11,0.4492626975819728
DTLZ2_5obj,Traditional_NEHVI,20,8,0,0.9506560750598123
DTLZ2_5obj,Traditional_NEHVI,20,8,1,0.9506560750598123
DTLZ2_5obj,Traditional_NEHVI,20,8,2,0.9506560750598123
DTLZ2_5obj,Traditional_NEHVI,20,8,3,0.9506560750598123
DTLZ2_5obj,Traditional_NEHVI,20,8,4,0.9506560750598123
DTLZ2_5obj,Traditional_NEHVI,20,8,5,0.6864089978850128
DTLZ2_5obj,Traditional_NEHVI,20,8,6,0.6675437367071386
DTLZ2_5obj,Traditional_NEHVI,20,8,7,0.6576482943112623
DTLZ2_5obj,Traditional_NEHVI,20,8,8,0.6245439459502717
DTLZ2_5obj,Traditional_NEHVI,20,8,9,0.5726611177177724
DTLZ2_5obj,Traditional_NEHVI,20,8,10,0.5726611177177724
DTLZ2_5obj,Traditional_NEHVI,20,8,11,0.47532803752990616
DTLZ2_5obj,Traditional_NEHVI,20,9,0,0.8619035327800828
DTLZ2_5obj,Traditional_NEHVI,20,9,1,0.8619035327800828
DTLZ2_5obj,Traditional_NEHVI,20,9,2,0.7718336692821646
DTLZ2_5obj,Traditional_NEHVI,20,9,3,0.7643197125232467
DTLZ2_5obj,Traditional_NEHVI,20,9,4,0.7493879882643674
DTLZ2_5obj,Traditional_NEHVI,20,9,5,0.701843815707144
DTLZ2_5obj,Traditional_NEHVI,20,9,6,0.6275236613112506
DTLZ2_5obj,Traditional_NEHVI,20,9,7,0.4933517462496538
DTLZ2_5obj,Traditional_NEHVI,20,9,8,0.4933517462496538
DTLZ2_5obj,Traditional_NEHVI,20,9,9,0.44684905365894534
DTLZ2_5obj,Traditional_NEHVI,20,9,10,0.44684905365894534
DTLZ2_5obj,Traditional_NEHVI,20,9,11,0.4309517663900414
DTLZ2_5obj,Traditional_NEHVI,5,0,0,0.8959810859804053
DTLZ2_5obj,Traditional_NEHVI,5,0,1,0.8959810859804053
DTLZ2_5obj,Traditional_NEHVI,5,0,2,0.8270331320681665
DTLZ2_5obj,Traditional_NEHVI,5,0,3,0.6683803101463598
DTLZ2_5obj,Traditional_NEHVI,5,0,4,0.6683803101463598
DTLZ2_5obj,Traditional_NEHVI,5,0,5,0.5785373744203819
DTLZ2_5obj,Traditional_NEHVI,5,0,6,0.4559097569136049
DTLZ2_5obj,Traditional_NEHVI,5,0,7,0.4559097569136049
DTLZ2_5obj,Traditional_NEHVI,5,0,8,0.44799054299020263
DTLZ2_5obj,Traditional_NEHVI,5,0,9,0.44799054299020263
DTLZ2_5obj,Traditional_NEHVI,5,0,10,0.44799054299020263
DTLZ2_5obj,Traditional_NEHVI,5,0,11,0.44799054299020263
DTLZ2_5obj,Traditional_NEHVI,5,1,0,0.9014721380871503
DTLZ2_5obj,Traditional_NEHVI,5,1,1,0.9014721380871503
DTLZ2_5obj,Traditional_NEHVI,5,1,2,0.6772361523007712
DTLZ2_5obj,Traditional_NEHVI,5,1,3,0.6241441547191593
DTLZ2_5obj,Traditional_NEHVI,5,1,4,0.6093291033577691
DTLZ2_5obj,Traditional_NEHVI,5,1,5,0.6034137700656216
DTLZ2_5obj,Traditional_NEHVI,5,1,6,0.6034137700656216
DTLZ2_5obj,Traditional_NEHVI,5,1,7,0.6034137700656216
DTLZ2_5obj,Traditional_NEHVI,5,1,8,0.5698689444501094
DTLZ2_5obj,Traditional_NEHVI,5,1,9,0.5698689444501094
DTLZ2_5obj,Traditional_NEHVI,5,1,10,0.4657051275165999
DTLZ2_5obj,Traditional_NEHVI,5,1,11,0.45073606904357516
DTLZ2_5obj,Traditional_NEHVI,5,2,0,0.8705874609381489
DTLZ2_5obj,Traditional_NEHVI,5,2,1,0.8705874609381489
DTLZ2_5obj,Traditional_NEHVI,5,2,2,0.8705874609381489
DTLZ2_5obj,Traditional_NEHVI,5,2,3,0.8705874609381489
DTLZ2_5obj,Traditional_NEHVI,5,2,4,0.8705874609381489
DTLZ2_5obj,Traditional_NEHVI,5,2,5,0.7110423492785222
DTLZ2_5obj,Traditional_NEHVI,5,2,6,0.7110423492785222
DTLZ2_5obj,Traditional_NEHVI,5,2,7,0.7110423492785222
DTLZ2_5obj,Traditional_NEHVI,5,2,8,0.7110423492785222
DTLZ2_5obj,Traditional_NEHVI,5,2,9,0.5481301329613602
DTLZ2_5obj,Traditional_NEHVI,5,2,10,0.43529373046907444
DTLZ2_5obj,Traditional_NEHVI,5,2,11,0.43529373046907444
DTLZ2_5obj,Traditional_NEHVI,5,3,0,0.9519972091642571
DTLZ2_5obj,Traditional_NEHVI,5,3,1,0.9497139112999814
DTLZ2_5obj,Traditional_NEHVI,5,3,2,0.9497139112999814
DTLZ2_5obj,Traditional_NEHVI,5,3,3,0.9356169756885756
DTLZ2_5obj,Traditional_NEHVI,5,3,4,0.9356169756885756
DTLZ2_5obj,Traditional_NEHVI,5,3,5,0.9356169756885756
DTLZ2_5obj,Traditional_NEHVI,5,3,6,0.9356169756885756
DTLZ2_5obj,Traditional_NEHVI,5,3,7,0.9356169756885756
DTLZ2_5obj,Traditional_NEHVI,5,3,8,0.47599860458212856
DTLZ2_5obj,Traditional_NEHVI,5,3,9,0.47599860458212856
DTLZ2_5obj,Traditional_NEHVI,5,3,10,0.47599860458212856
DTLZ2_5obj,Traditional_NEHVI,5,3,11,0.47599860458212856
DTLZ2_5obj,Traditional_NEHVI,5,4,0,0.899160376999258
DTLZ2_5obj,Traditional_NEHVI,5,4,1,0.899160376999258
DTLZ2_5obj,Traditional_NEHVI,5,4,2,0.899160376999258
DTLZ2_5obj,Traditional_NEHVI,5,4,3,0.8449694299935632
DTLZ2_5obj,Traditional_NEHVI,5,4,4,0.7576031691427756
DTLZ2_5obj,Traditional_NEHVI,5,4,5,0.5400440866908864
DTLZ2_5obj,Traditional_NEHVI,5,4,6,0.5347701443257965
DTLZ2_5obj,Traditional_NEHVI,5,4,7,0.5347701443257965
DTLZ2_5obj,Traditional_NEHVI,5,4,8,0.4561468081639191
DTLZ2_5obj,Traditional_NEHVI,5,4,9,0.4561468081639191
DTLZ2_5obj,Traditional_NEHVI,5,4,10,0.4561468081639191
DTLZ2_5obj,Traditional_NEHVI,5,4,11,0.449580188499629
DTLZ2_5obj,Traditional_NEHVI,5,5,0,0.958386040863005
DTLZ2_5obj,Traditional_NEHVI,5,5,1,0.9574962335999132
DTLZ2_5obj,Traditional_NEHVI,5,5,2,0.9574962335999132
DTLZ2_5obj,Traditional_NEHVI,5,5,3,0.9574962335999132
DTLZ2_5obj,Traditional_NEHVI,5,5,4,0.7273512033477645
DTLZ2_5obj,Traditional_NEHVI,5,5,5,0.6004094833976718
DTLZ2_5obj,Traditional_NEHVI,5,5,6,0.5995364452081458
DTLZ2_5obj,Traditional_NEHVI,5,5,7,0.5995364452081458
DTLZ2_5obj,Traditional_NEHVI,5,5,8,0.5995364452081458
DTLZ2_5obj,Traditional_NEHVI,5,5,9,0.4791930204315025
DTLZ2_5obj,Traditional_NEHVI,5,5,10,0.4791930204315025
DTLZ2_5obj,Traditional_NEHVI,5,5,11,0.4791930204315025
DTLZ2_5obj,Traditional_NEHVI,5,6,0,0.9140551212704542
DTLZ2_5obj,Traditional_NEHVI,5,6,1,0.8871047846254457
DTLZ2_5obj,Traditional_NEHVI,5,6,2,0.811516094079248
DTLZ2_5obj,Traditional_NEHVI,5,6,3,0.7106681702883986
DTLZ2_5obj,Traditional_NEHVI,5,6,4,0.7106681702883986
DTLZ2_5obj,Traditional_NEHVI,5,6,5,0.7105721467165498
DTLZ2_5obj,Traditional_NEHVI,5,6,6,0.7105721467165498
DTLZ2_5obj,Traditional_NEHVI,5,6,7,0.7105721467165498
DTLZ2_5obj,Traditional_NEHVI,5,6,8,0.6564661488165826
DTLZ2_5obj,Traditional_NEHVI,5,6,9,0.6564661488165826
DTLZ2_5obj,Traditional_NEHVI,5,6,10,0.4570275606352271
DTLZ2_5obj,Traditional_NEHVI,5,6,11,0.4570275606352271
DTLZ2_5obj,Traditional_NEHVI,5,7,0,0.8985253951639456
DTLZ2_5obj,Traditional_NEHVI,5,7,1,0.588317684373742
DTLZ2_5obj,Traditional_NEHVI,5,7,2,0.4948360386887435
DTLZ2_5obj,Traditional_NEHVI,5,7,3,0.4948360386887435
DTLZ2_5obj,Traditional_NEHVI,5,7,4,0.4948360386887435
DTLZ2_5obj,Traditional_NEHVI,5,7,5,0.4653264165689927
DTLZ2_5obj,Traditional_NEHVI,5,7,6,0.4653264165689927
DTLZ2_5obj,Traditional_NEHVI,5,7,7,0.4653264165689927
DTLZ2_5obj,Traditional_NEHVI,5,7,8,0.4653264165689927
DTLZ2_5obj,Traditional_NEHVI,5,7,9,0.45842911707295164
DTLZ2_5obj,Traditional_NEHVI,5,7,10,0.4492626975819728
DTLZ2_5obj,Traditional_NEHVI,5,7,11,0.4492626975819728
DTLZ2_5obj,Traditional_NEHVI,5,8,0,0.9506560750598123
DTLZ2_5obj,Traditional_NEHVI,5,8,1,0.9506560750598123
DTLZ2_5obj,Traditional_NEHVI,5,8,2,0.9506560750598123
DTLZ2_5obj,Traditional_NEHVI,5,8,3,0.9506560750598123
DTLZ2_5obj,Traditional_NEHVI,5,8,4,0.9506560750598123
DTLZ2_5obj,Traditional_NEHVI,5,8,5,0.6864089978850128
DTLZ2_5obj,Traditional_NEHVI,5,8,6,0.6675437367071386
DTLZ2_5obj,Traditional_NEHVI,5,8,7,0.6576482943112623
DTLZ2_5obj,Traditional_NEHVI,5,8,8,0.6245439459502717
DTLZ2_5obj,Traditional_NEHVI,5,8,9,0.5726611177177724
DTLZ2_5obj,Traditional_NEHVI,5,8,10,0.5726611177177724
DTLZ2_5obj,Traditional_NEHVI,5,8,11,0.47532803752990616
DTLZ2_5obj,Traditional_NEHVI,5,9,0,0.8619035327800828
DTLZ2_5obj,Traditional_NEHVI,5,9,1,0.8619035327800828
DTLZ2_5obj,Traditional_NEHVI,5,9,2,0.7718336692821646
DTLZ2_5obj,Traditional_NEHVI,5,9,3,0.7643197125232467
DTLZ2_5obj,Traditional_NEHVI,5,9,4,0.7493879882643674
DTLZ2_5obj,Traditional_NEHVI,5,9,5,0.701843815707144
DTLZ2_5obj,Traditional_NEHVI,5,9,6,0.6275236613112506
DTLZ2_5obj,Traditional_NEHVI,5,9,7,0.4933517462496538
DTLZ2_5obj,Traditional_NEHVI,5,9,8,0.4933517462496538
DTLZ2_5obj,Traditional_NEHVI,5,9,9,0.44684905365894534
DTLZ2_5obj,Traditional_NEHVI,5,9,10,0.44684905365894534
DTLZ2_5obj,Traditional_NEHVI,5,9,11,0.4309517663900414
MW5,EGBO,0,0,0,0.0
MW5,EGBO,0,0,1,0.0
MW5,EGBO,0,0,2,0.0
MW5,EGBO,0,0,3,0.0
MW5,EGBO,0,0,4,0.0
MW5,EGBO,0,0,5,0.0
MW5,EGBO,0,0,6,0.0
MW5,EGBO,0,0,7,0.0
MW5,EGBO,0,0,8,0.0
MW5,EGBO,0,0,9,0.0
MW5,EGBO,0,0,10,0.0
MW5,EGBO,0,0,11,0.0
MW5,EGBO,0,1,0,32.06269618454317
MW5,EGBO,0,1,1,28.144415920428674
MW5,EGBO,0,1,2,27.385033878737367
MW5,EGBO,0,1,3,24.25150153572415
MW5,EGBO,0,1,4,24.25150153572415
MW5,EGBO,0,1,5,20.20326078981289
MW5,EGBO,0,1,6,20.159110096534352
MW5,EGBO,0,1,7,20.159110096534352
MW5,EGBO,0,1,8,18.019224101983397
MW5,EGBO,0,1,9,17.00122714281749
MW5,EGBO,0,1,10,16.501015385237167
MW5,EGBO,0,1,11,16.031348092271585
MW5,EGBO,0,2,0,43.341266664940974
MW5,EGBO,0,2,1,32.380163499787976
MW5,EGBO,0,2,2,21.694055981641807
MW5,EGBO,0,2,3,21.69399759048299
MW5,EGBO,0,2,4,21.678994472347348
MW5,EGBO,0,2,5,21.670633332470487
MW5,EGBO,0,2,6,21.670633332470487
MW5,EGBO,0,2,7,21.670633332470487
MW5,EGBO,0,2,8,21.670633332470487
MW5,EGBO,0,2,9,21.670633332470487
MW5,EGBO,0,2,10,21.670633332470487
MW5,EGBO,0,2,11,21.670633332470487
MW5,EGBO,0,3,0,50.074566191801594
MW5,EGBO,0,3,1,39.5000492932769
MW5,EGBO,0,3,2,38.14051810701135
MW5,EGBO,0,3,3,31.916804155631926
MW5,EGBO,0,3,4,31.916804155631926
MW5,EGBO,0,3,5,28.910612089328197
MW5,EGBO,0,3,6,28.023082009663288
MW5,EGBO,0,3,7,26.38725863571063
MW5,EGBO,0,3,8,25.442114892697063
MW5,EGBO,0,3,9,25.037283095900797
MW5,EGBO,0,3,10,25.037283095900797
MW5,EGBO,0,3,11,25.037283095900797
MW5,EGBO,0,4,0,45.428851446407776
MW5,EGBO,0,4,1,43.439493543877745
MW5,EGBO,0,4,2,43.439493543877745
MW5,EGBO,0,4,3,43.439493543877745
MW5,EGBO,0,4,4,43.219535699537786
MW5,EGBO,0,4,5,43.13318306377141
MW5,EGBO,0,4,6,43.13318306377141
MW5,EGBO,0,4,7,43.13318306377141
MW5,EGBO,0,4,8,35.240520548748705
MW5,EGBO,0,4,9,35.240520548748705
MW5,EGBO,0,4,10,25.522551089784024
MW5,EGBO,0,4,11,22.714425723203888
MW5,EGBO,0,5,0,28.319934944300694
MW5,EGBO,0,5,1,25.286136201000517
MW5,EGBO,0,5,2,25.286136201000517
MW5,EGBO,0,5,3,25.286136201000517
MW5,EGBO,0,5,4,25.286136201000517
MW5,EGBO,0,5,5,25.286136201000517
MW5,EGBO,0,5,6,25.286136201000517
MW5,EGBO,0,5,7,25.286136201000517
MW5,EGBO,0,5,8,25.286136201000517
MW5,EGBO,0,5,9,25.286136201000517
MW5,EGBO,0,5,10,16.691998537703046
MW5,EGBO,0,5,11,14.159967472150347
MW5,EGBO,0,6,0,48.971759524032954
MW5,EGBO,0,6,1,33.98556619341473
MW5,EGBO,0,6,2,33.70724807177441
MW5,EGBO,0,6,3,31.120231313006467
MW5,EGBO,0,6,4,25.908361732679953
MW5,EGBO,0,6,5,25.19248439610161
MW5,EGBO,0,6,6,25.19248439610161
MW5,EGBO,0,6,7,24.59548807834328
MW5,EGBO,0,6,8,24.485879762016477
MW5,EGBO,0,6,9,24.485879762016477
MW5,EGBO,0,6,10,24.485879762016477
MW5,EGBO,0,6,11,24.485879762016477
MW5,EGBO,0,7,0,59.18818161785124
MW5,EGBO,0,7,1,44.76412754762246
MW5,EGBO,0,7,2,44.19857500932334
MW5,EGBO,0,7,3,44.19857500932334
MW5,EGBO,0,7,4,41.78056876874996
MW5,EGBO,0,7,5,41.78056876874996
MW5,EGBO,0,7,6,36.923229988491904
MW5,EGBO,0,7,7,33.45708590000861
MW5,EGBO,0,7,8,33.45708590000861
MW5,EGBO,0,7,9,30.05557565303076
MW5,EGBO,0,7,10,29.885929965826563
MW5,EGBO,0,7,11,29.59409080892562
MW5,EGBO,0,8,0,36.30914720253895
MW5,EGBO,0,8,1,36.30914720253895
MW5,EGBO,0,8,2,30.63706969675254
MW5,EGBO,0,8,3,28.237654084444323
MW5,EGBO,0,8,4,28.12917627338533
MW5,EGBO,0,8,5,28.12917627338533
MW5,EGBO,0,8,6,23.52792863746877
MW5,EGBO,0,8,7,23.091766367342636
MW5,EGBO,0,8,8,22.329593379229074
MW5,EGBO,0,8,9,18.650509328877856
MW5,EGBO,0,8,10,18.610530012722126
MW5,EGBO,0,8,11,18.154573601269476
MW5,EGBO,0,9,0,42.7293083643914
MW5,EGBO,0,9,1,32.055026039409945
MW5,EGBO,0,9,2,30.14872273338359
MW5,EGBO,0,9,3,27.782573979533247
MW5,EGBO,0,9,4,27.77605069753122
MW5,EGBO,0,9,5,27.514026941649295
MW5,EGBO,0,9,6,27.514026941649295
MW5,EGBO,0,9,7,27.332673878656188
MW5,EGBO,0,9,8,24.40513232423929
MW5,EGBO,0,9,9,24.40513232423929
MW5,EGBO,0,9,10,21.3646541821957
MW5,EGBO,0,9,11,21.3646541821957
MW5,EGBO,1,0,0,0.0
MW5,EGBO,1,0,1,0.0
MW5,EGBO,1,0,2,0.0
MW5,EGBO,1,0,3,0.0
MW5,EGBO,1,0,4,0.0
MW5,EGBO,1,0,5,0.0
MW5,EGBO,1,0,6,0.0
MW5,EGBO,1,0,7,0.0
MW5,EGBO,1,0,8,0.0
MW5,EGBO,1,0,9,0.0
MW5,EGBO,1,0,10,0.0
MW5,EGBO,1,0,11,0.0
MW5,EGBO,1,1,0,32.06269618454317
MW5,EGBO,1,1,1,23.397239502104718
MW5,EGBO,1,1,2,23.397239502104718
MW5,EGBO,1,1,3,22.56771279008628
MW5,EGBO,1,1,4,22.56771279008628
MW5,EGBO,1,1,5,20.027116882933726
MW5,EGBO,1,1,6,19.581639750961095
MW5,EGBO,1,1,7,19.581639750961095
MW5,EGBO,1,1,8,18.47991160116087
MW5,EGBO,1,1,9,17.270053012943286
MW5,EGBO,1,1,10,16.910834131446663
MW5,EGBO,1,1,11,16.031348092271585
MW5,EGBO,1,2,0,43.341266664940974
MW5,EGBO,1,2,1,28.2541170011947
MW5,EGBO,1,2,2,24.595477396086434
MW5,EGBO,1,2,3,24.595477396086434
MW5,EGBO,1,2,4,24.595477396086434
MW5,EGBO,1,2,5,24.595477396086434
MW5,EGBO,1,2,6,24.595477396086434
MW5,EGBO,1,2,7,21.716958873938626
MW5,EGBO,1,2,8,21.684212232236117
MW5,EGBO,1,2,9,21.670633332470487
MW5,EGBO,1,2,10,21.670633332470487
MW5,EGBO,1,2,11,21.670633332470487
MW5,EGBO,1,3,0,50.074566191801594
MW5,EGBO,1,3,1,41.10174154481638
MW5,EGBO,1,3,2,37.00023313699649
MW5,EGBO,1,3,3,37.00023313699649
MW5,EGBO,1,3,4,35.63213092138367
MW5,EGBO,1,3,5,35.63213092138367
MW5,EGBO,1,3,6,26.79862909413716
MW5,EGBO,1,3,7,26.79862909413716
MW5,EGBO,1,3,8,26.609190496757847
MW5,EGBO,1,3,9,25.513799776351632
MW5,EGBO,1,3,10,25.037283095900797
MW5,EGBO,1,3,11,25.037283095900797
MW5,EGBO,1,4,0,45.428851446407776
MW5,EGBO,1,4,1,38.5451450874242
MW5,EGBO,1,4,2,28.484850948405242
MW5,EGBO,1,4,3,23.925846688809425
MW5,EGBO,1,4,4,23.925477432650016
MW5,EGBO,1,4,5,22.71442584254768
MW5,EGBO,1,4,6,22.714425728012337
MW5,EGBO,1,4,7,22.714425728012337
MW5,EGBO,1,4,8,22.714425728012337
MW5,EGBO,1,4,9,22.714425728012337
MW5,EGBO,1,4,10,22.714425723203888
MW5,EGBO,1,4,11,22.714425723203888
MW5,EGBO,1,5,0,28.319934944300694
MW5,EGBO,1,5,1,22.981262567394836
MW5,EGBO,1,5,2,21.636099707144773
MW5,EGBO,1,5,3,20.47849684299919
MW5,EGBO,1,5,4,18.828228109410546
MW5,EGBO,1,5,5,14.305562181988876
MW5,EGBO,1,5,6,14.305562181988876
MW5,EGBO,1,5,7,14.30232380652556
MW5,EGBO,1,5,8,14.30232380652556
MW5,EGBO,1,5,9,14.30232380652556
MW5,EGBO,1,5,10,14.159967472150347
MW5,EGBO,1,5,11,14.159967472150347
MW5,EGBO,1,6,0,48.971759524032954
MW5,EGBO,1,6,1,39.90919418511175
MW5,EGBO,1,6,2,35.275368727913595
MW5,EGBO,1,6,3,33.1046536687931
MW5,EGBO,1,6,4,33.1046536687931
MW5,EGBO,1,6,5,30.319773977910124
MW5,EGBO,1,6,6,26.69710781184838
MW5,EGBO,1,6,7,26.069011134845255
MW5,EGBO,1,6,8,25.69918821821363
MW5,EGBO,1,6,9,24.96788774195977
MW5,EGBO,1,6,10,24.794956341158937
MW5,EGBO,1,6,11,24.485879762016477
MW5,EGBO,1,7,0,59.18818161785124
MW5,EGBO,1,7,1,41.87639084209657
MW5,EGBO,1,7,2,40.862385663088716
MW5,EGBO,1,7,3,36.343522331156244
MW5,EGBO,1,7,4,36.343522331156244
MW5,EGBO,1,7,5,29.817200390551264
MW5,EGBO,1,7,6,29.622163982761407
MW5,EGBO,1,7,7,29.622163982761407
MW5,EGBO,1,7,8,29.622163982761407
MW5,EGBO,1,7,9,29.59470350854267
MW5,EGBO,1,7,10,29.59409080892562
MW5,EGBO,1,7,11,29.59409080892562
MW5,EGBO,1,8,0,36.30914720253895
MW5,EGBO,1,8,1,31.98930441797549
MW5,EGBO,1,8,2,28.342480593240676
MW5,EGBO,1,8,3,28.273512462375173
MW5,EGBO,1,8,4,27.852051371893985
MW5,EGBO,1,8,5,24.800657717515904
MW5,EGBO,1,8,6,24.245152906009338
MW5,EGBO,1,8,7,24.245152906009338
MW5,EGBO,1,8,8,23.475170647023724
MW5,EGBO,1,8,9,20.751353660940183
MW5,EGBO,1,8,10,20.268807010928192
MW5,EGBO,1,8,11,18.154573601269476
MW5,EGBO,1,9,0,42.7293083643914
MW5,EGBO,1,9,1,32.10236870513047
MW5,EGBO,1,9,2,32.10236870513047
MW5,EGBO,1,9,3,30.242765154904077
MW5,EGBO,1,9,4,27.15524878897008
MW5,EGBO,1,9,5,25.679068929707746
MW5,EGBO,1,9,6,24.665086686071277
MW5,EGBO,1,9,7,24.665086686071277
MW5,EGBO,1,9,8,24.63764838816235
MW5,EGBO,1,9,9,23.759484378880426
MW5,EGBO,1,9,10,21.468626040255067
MW5,EGBO,1,9,11,21.3646541821957
MW5,EGBO,10,0,0,0.0
MW5,EGBO,10,0,1,0.0
MW5,EGBO,10,0,2,0.0
MW5,EGBO,10,0,3,0.0
MW5,EGBO,10,0,4,0.0
MW5,EGBO,10,0,5,0.0
MW5,EGBO,10,0,6,0.0
MW5,EGBO,10,0,7,0.0
MW5,EGBO,10,0,8,0.0
MW5,EGBO,10,0,9,0.0
MW5,EGBO,10,0,10,0.0
MW5,EGBO,10,0,11,0.0
MW5,EGBO,10,1,0,32.06269618454317
MW5,EGBO,10,1,1,26.2124990928125
MW5,EGBO,10,1,2,26.2124990928125
MW5,EGBO,10,1,3,26.08829680478236
MW5,EGBO,10,1,4,22.02760579869014
MW5,EGBO,10,1,5,19.36249036787062
MW5,EGBO,10,1,6,17.805514754411107
MW5,EGBO,10,1,7,16.676528995669408
MW5,EGBO,10,1,8,16.674358631441454
MW5,EGBO,10,1,9,16.674358631441454
MW5,EGBO,10,1,10,16.674358631441454
MW5,EGBO,10,1,11,16.031348092271585
MW5,EGBO,10,2,0,43.341266664940974
MW5,EGBO,10,2,1,38.59470148515392
MW5,EGBO,10,2,2,25.074679872894748
MW5,EGBO,10,2,3,25.006787005699717
MW5,EGBO,10,2,4,24.277889754834867
MW5,EGBO,10,2,5,24.277853885962216
MW5,EGBO,10,2,6,24.27773397037122
MW5,EGBO,10,2,7,23.545690471051266
MW5,EGBO,10,2,8,22.085767394149695
MW5,EGBO,10,2,9,21.795714097346938
MW5,EGBO,10,2,10,21.670633348454295
MW5,EGBO,10,2,11,21.670633332470487
MW5,EGBO,10,3,0,50.074566191801594
MW5,EGBO,10,3,1,50.074566191801594
MW5,EGBO,10,3,2,38.60443331700634
MW5,EGBO,10,3,3,36.249821256015764
MW5,EGBO,10,3,4,31.375307756311287
MW5,EGBO,10,3,5,31.186480725122316
MW5,EGBO,10,3,6,30.803890778937415
MW5,EGBO,10,3,7,29.527584782171086
MW5,EGBO,10,3,8,29.209551071704404
MW5,EGBO,10,3,9,28.33264789942067
MW5,EGBO,10,3,10,26.586581841436818
MW5,EGBO,10,3,11,25.037283095900797
MW5,EGBO,10,4,0,45.428851446407776
MW5,EGBO,10,4,1,45.428851446407776
MW5,EGBO,10,4,2,45.428851446407776
MW5,EGBO,10,4,3,45.428851446407776
MW5,EGBO,10,4,4,41.03199765901735
MW5,EGBO,10,4,5,32.22005407313708
MW5,EGBO,10,4,6,31.882510656315407
MW5,EGBO,10,4,7,31.882510656315407
MW5,EGBO,10,4,8,22.71442611994154
MW5,EGBO,10,4,9,22.71442611994154
MW5,EGBO,10,4,10,22.714425723203888
MW5,EGBO,10,4,11,22.714425723203888
MW5,EGBO,10,5,0,28.319934944300694
MW5,EGBO,10,5,1,17.86586428488716
MW5,EGBO,10,5,2,16.879261675650493
MW5,EGBO,10,5,3,15.81710098777784
MW5,EGBO,10,5,4,15.447789421649029
MW5,EGBO,10,5,5,14.693107783677817
MW5,EGBO,10,5,6,14.254706351580934
MW5,EGBO,10,5,7,14.159967472150347
MW5,EGBO,10,5,8,14.159967472150347
MW5,EGBO,10,5,9,14.159967472150347
MW5,EGBO,10,5,10,14.159967472150347
MW5,EGBO,10,5,11,14.159967472150347
MW5,EGBO,10,6,0,48.971759524032954
MW5,EGBO,10,6,1,35.67295131220892
MW5,EGBO,10,6,2,32.94365216885714
MW5,EGBO,10,6,3,28.589074525459438
MW5,EGBO,10,6,4,26.123923207129145
MW5,EGBO,10,6,5,26.123923207129145
MW5,EGBO,10,6,6,24.68459655499723
MW5,EGBO,10,6,7,24.68459655499723
MW5,EGBO,10,6,8,24.485879762016477
MW5,EGBO,10,6,9,24.485879762016477
MW5,EGBO,10,6,10,24.485879762016477
MW5,EGBO,10,6,11,24.485879762016477
MW5,EGBO,10,7,0,59.18818161785124
MW5,EGBO,10,7,1,59.18818161785124
MW5,EGBO,10,7,2,45.064677749987666
MW5,EGBO,10,7,3,44.34604348348513
MW5,EGBO,10,7,4,44.17183385466951
MW5,EGBO,10,7,5,40.59673617330321
MW5,EGBO,10,7,6,35.68127911525374
MW5,EGBO,10,7,7,34.409123353859165
MW5,EGBO,10,7,8,30.91141217914387
MW5,EGBO,10,7,9,30.654320200819555
MW5,EGBO,10,7,10,29.594466860180336
MW5,EGBO,10,7,11,29.59409080892562
MW5,EGBO,10,8,0,36.30914720253895
MW5,EGBO,10,8,1,30.157933368050493
MW5,EGBO,10,8,2,30.157933368050493
MW5,EGBO,10,8,3,27.762471962102623
MW5,EGBO,10,8,4,27.053952752292467
MW5,EGBO,10,8,5,27.053952752292467
MW5,EGBO,10,8,6,26.7164796462745
MW5,EGBO,10,8,7,26.101948909279116
MW5,EGBO,10,8,8,21.374075197609187
MW5,EGBO,10,8,9,18.4048874832383
MW5,EGBO,10,8,10,18.274193882835302
MW5,EGBO,10,8,11,18.154573601269476
MW5,EGBO,10,9,0,42.7293083643914
MW5,EGBO,10,9,1,42.7293083643914
MW5,EGBO,10,9,2,42.7293083643914
MW5,EGBO,10,9,3,27.59646077892002
MW5,EGBO,10,9,4,27.59646077892002
MW5,EGBO,10,9,5,27.18589908344675
MW5,EGBO,10,9,6,25.83859091637504
MW5,EGBO,10,9,7,25.386447224647622
MW5,EGBO,10,9,8,25.386447224647622
MW5,EGBO,10,9,9,24.646572548425773
MW5,EGBO,10,9,10,21.66811054240705
MW5,EGBO,10,9,11,21.3646541821957
MW5,EGBO,20,0,0,0.0
MW5,EGBO,20,0,1,0.0
